date,visitors,sales_amount,avg_spend,member_visitors,member_ratio,new_member_ratio,repeat_ratio,temp_max,temp_min,precipitation_mm,weather,foot_traffic,sns_mentions,sns_sentiment,point_multiplier,is_sale,coupon_sent,is_holiday,is_weekend,is_payday
2025-09-05,1065,2717880,2552,768,0.721,0.05,0.95,29.3,17.8,0.0,sunny,13393,438,0.442,5,0,0,0,0,0
2025-09-06,1157,3427034,2962,708,0.612,0.098,0.902,27.3,17.0,14.7,rain,11485,545,0.442,1,1,0,0,1,0
2025-09-07,1602,4841244,3022,985,0.615,0.062,0.938,26.4,21.8,0.0,cloudy,16963,247,0.408,1,1,1,0,1,0
2025-09-08,543,1334694,2458,345,0.635,0.047,0.953,29.3,18.7,14.6,rain,6140,240,0.513,1,0,0,0,0,0
2025-09-09,505,1265025,2505,310,0.613,0.063,0.937,28.4,17.0,14.8,rain,6486,207,0.413,1,0,0,0,0,0
2025-09-10,663,1613742,2434,452,0.682,0.048,0.952,27.0,19.3,13.4,rain,7526,180,0.396,10,0,0,0,0,0
2025-09-11,539,1256948,2332,339,0.628,0.048,0.952,30.0,17.6,27.6,rain,6221,339,0.317,1,0,0,0,0,0
2025-09-12,628,1452564,2313,392,0.624,0.042,0.958,27.0,17.3,17.7,rain,9115,300,0.62,1,0,0,0,0,0
2025-09-13,803,2176130,2710,565,0.703,0.041,0.959,27.5,18.3,43.6,rain,9744,315,0.4,1,0,0,0,1,0
2025-09-14,891,2299671,2581,577,0.647,0.032,0.968,27.7,15.4,10.1,rain,13672,411,0.345,1,0,0,0,1,0
2025-09-15,979,2284986,2334,624,0.638,0.044,0.956,26.2,17.7,4.0,rain,13604,269,0.566,5,0,0,1,0,0
2025-09-16,615,1532580,2492,388,0.631,0.04,0.96,27.7,19.9,7.7,rain,7903,209,0.415,1,0,0,0,0,0
2025-09-17,575,1347800,2344,343,0.596,0.051,0.949,26.1,17.6,10.6,rain,7891,199,0.269,1,0,0,0,0,0
2025-09-18,559,1513772,2708,354,0.633,0.042,0.958,26.1,16.1,46.1,rain,7195,208,0.31,1,0,0,0,0,0
2025-09-19,652,1583056,2428,377,0.579,0.045,0.955,28.6,15.8,14.0,rain,7464,263,0.428,1,0,0,0,0,0
2025-09-20,794,2154916,2714,466,0.587,0.045,0.955,24.8,15.8,28.3,rain,8804,352,0.4,1,0,0,0,1,0
2025-09-21,819,2266992,2768,516,0.63,0.05,0.95,22.6,15.8,9.4,rain,12973,235,0.634,1,0,0,0,1,0
2025-09-22,592,1409552,2381,385,0.65,0.045,0.955,28.4,15.5,8.5,rain,8002,280,0.476,1,0,0,0,0,0
2025-09-23,903,2266530,2510,573,0.635,0.039,0.961,29.7,17.2,0.0,sunny,10650,287,0.596,1,0,0,1,0,0
2025-09-24,878,2255582,2569,567,0.646,0.051,0.949,25.1,13.1,0.0,cloudy,10745,300,0.541,1,0,0,0,0,1
2025-09-25,993,2571870,2590,676,0.681,0.061,0.939,22.6,16.8,0.0,cloudy,8554,435,0.475,5,0,0,0,0,1
2025-09-26,1129,2873305,2545,706,0.625,0.051,0.949,24.9,14.8,0.0,cloudy,13328,323,0.581,1,0,0,0,0,1
2025-09-27,1399,3427550,2450,846,0.605,0.044,0.956,24.7,15.7,0.0,cloudy,14109,306,0.545,1,0,0,0,1,0
2025-09-28,912,2741472,3006,588,0.644,0.079,0.921,24.7,13.3,14.4,rain,10764,235,0.35,1,1,0,0,1,0
2025-09-29,770,1878030,2439,501,0.651,0.029,0.971,23.2,16.8,0.0,cloudy,11935,324,0.553,1,0,0,0,0,1
2025-09-30,753,1915632,2544,465,0.618,0.049,0.951,25.5,16.5,0.0,sunny,10741,200,0.54,1,0,0,0,0,1
2025-10-01,694,1814810,2615,428,0.616,0.046,0.954,25.3,15.9,0.0,cloudy,9483,288,0.538,1,0,0,0,0,0
2025-10-02,712,1839808,2584,475,0.668,0.041,0.959,22.0,12.0,0.0,sunny,8119,406,0.517,1,0,0,0,0,0
2025-10-03,876,2228544,2544,543,0.619,0.042,0.958,25.2,15.3,2.9,rain,11516,675,0.446,1,0,0,0,0,0
2025-10-04,1564,4721716,3019,973,0.622,0.076,0.924,27.0,14.5,0.0,sunny,15664,380,0.556,1,1,0,0,1,0
2025-10-05,1540,4778620,3103,1054,0.685,0.09,0.91,24.0,11.3,0.0,cloudy,15263,283,0.486,5,1,0,0,1,0
2025-10-06,747,2007189,2687,461,0.617,0.061,0.939,23.0,13.5,1.2,rain,10922,222,0.468,1,0,0,0,0,0
2025-10-07,800,1996800,2496,476,0.595,0.041,0.959,23.2,13.9,0.0,cloudy,7223,182,0.531,1,0,0,0,0,0
2025-10-08,576,1451520,2520,364,0.631,0.045,0.955,24.1,14.0,8.8,rain,7099,274,0.609,1,0,0,0,0,0
2025-10-09,658,1721986,2617,407,0.619,0.045,0.955,20.4,13.3,0.0,cloudy,8600,468,0.565,1,0,0,0,0,0
2025-10-10,1131,2841072,2512,820,0.725,0.058,0.942,23.1,13.2,0.0,sunny,11548,311,0.508,10,0,0,0,0,0
2025-10-11,663,1624350,2450,427,0.644,0.051,0.949,22.0,14.8,22.4,rain,9527,354,0.354,1,0,0,0,1,0
2025-10-12,1003,2698070,2690,604,0.602,0.051,0.949,25.2,14.3,0.0,cloudy,12924,342,0.601,1,0,0,0,1,0
2025-10-13,856,2117744,2474,549,0.642,0.055,0.945,22.0,8.0,4.3,rain,11379,169,0.358,1,0,0,1,0,0
2025-10-14,674,1583226,2349,424,0.629,0.044,0.956,24.6,11.6,0.0,sunny,7556,246,0.614,1,0,0,0,0,0
2025-10-15,729,1923831,2639,517,0.709,0.064,0.936,20.2,11.6,0.0,sunny,7811,241,0.4,5,0,0,0,0,0
2025-10-16,672,1800288,2679,406,0.604,0.05,0.95,22.6,9.1,0.0,cloudy,8222,337,0.437,1,0,0,0,0,0
2025-10-17,888,2038848,2296,556,0.626,0.041,0.959,22.0,11.6,0.0,sunny,10710,349,0.509,1,0,0,0,0,0
2025-10-18,1026,2830734,2759,633,0.617,0.048,0.952,20.0,13.2,11.0,rain,9736,260,0.574,1,0,1,0,1,0
2025-10-19,710,1627320,2292,441,0.622,0.062,0.938,21.4,9.5,21.0,rain,8411,200,0.534,1,0,0,0,1,0
2025-10-20,515,1261750,2450,306,0.593,0.046,0.954,22.7,11.4,15.1,rain,6086,201,0.457,1,0,1,0,0,0
2025-10-21,489,1334970,2730,312,0.637,0.059,0.941,20.3,9.4,11.5,rain,5882,249,0.429,1,0,0,0,0,0
2025-10-22,472,1160648,2459,299,0.633,0.044,0.956,18.0,9.5,19.8,rain,6226,178,0.481,1,0,0,0,0,0
2025-10-23,477,1197747,2511,314,0.659,0.042,0.958,20.3,12.6,19.3,rain,5771,299,0.413,1,0,0,0,0,0
2025-10-24,852,2210940,2595,528,0.62,0.057,0.943,18.8,9.4,7.9,rain,11507,353,0.506,1,0,0,0,0,1
2025-10-25,837,2065716,2468,550,0.658,0.041,0.959,19.5,10.7,17.4,rain,10255,492,0.335,5,0,0,0,1,1
2025-10-26,987,2599758,2634,635,0.644,0.058,0.942,19.7,7.0,0.0,sunny,14560,183,0.562,1,0,0,0,1,1
2025-10-27,548,1374384,2508,327,0.596,0.054,0.946,17.0,12.4,13.5,rain,5816,248,0.362,1,0,1,0,0,0
2025-10-28,626,1710858,2733,408,0.653,0.041,0.959,17.0,10.3,0.0,cloudy,7955,277,0.62,1,0,0,0,0,0
2025-10-29,660,1548360,2346,431,0.652,0.049,0.951,20.0,9.0,10.4,rain,8231,221,0.245,1,0,0,0,0,1
2025-10-30,669,1640388,2452,440,0.658,0.045,0.955,18.3,9.9,5.9,rain,8462,448,0.556,1,0,0,0,0,1
2025-10-31,876,2088384,2384,553,0.631,0.053,0.947,15.0,6.7,0.0,sunny,12368,405,0.48,1,0,0,0,0,1
2025-11-01,1367,3792058,2774,828,0.605,0.099,0.901,19.9,10.4,0.0,sunny,12729,435,0.517,1,1,0,0,1,0
2025-11-02,1424,4400160,3090,888,0.623,0.076,0.924,18.9,8.0,0.0,cloudy,13471,270,0.574,1,1,0,0,1,0
2025-11-03,885,2215155,2503,559,0.631,0.055,0.945,17.2,8.0,0.0,sunny,9900,203,0.461,1,0,0,1,0,0
2025-11-04,412,1001572,2431,249,0.603,0.05,0.95,16.1,7.4,18.8,rain,5537,298,0.413,1,0,0,0,0,0
2025-11-05,776,1946208,2508,551,0.71,0.05,0.95,19.2,7.1,0.0,cloudy,8645,241,0.665,5,0,0,0,0,0
2025-11-06,611,1484730,2430,389,0.637,0.048,0.952,18.3,8.8,0.0,cloudy,10021,306,0.497,1,0,0,0,0,0
2025-11-07,796,1943036,2441,472,0.593,0.041,0.959,21.2,8.0,0.0,sunny,9551,417,0.512,1,0,0,0,0,0
2025-11-08,904,2222936,2459,612,0.676,0.053,0.947,18.0,8.4,0.0,cloudy,11690,356,0.538,1,0,0,0,1,0
2025-11-09,1120,2901920,2591,698,0.623,0.047,0.953,17.8,7.2,0.0,cloudy,11719,288,0.489,1,0,0,0,1,0
2025-11-10,868,2195172,2529,553,0.637,0.041,0.959,16.8,7.8,0.0,sunny,7283,115,0.551,10,0,0,0,0,0
2025-11-11,667,1604135,2405,397,0.595,0.06,0.94,18.1,6.2,0.0,sunny,6989,254,0.528,1,0,0,0,0,0
2025-11-12,677,1705363,2519,450,0.665,0.051,0.949,17.6,10.0,0.0,cloudy,8908,267,0.501,1,0,0,0,0,0
2025-11-13,632,1598960,2530,426,0.675,0.048,0.952,18.4,4.2,0.0,cloudy,8863,327,0.677,1,0,0,0,0,0
2025-11-14,603,1465290,2430,392,0.65,0.063,0.937,15.6,8.2,25.4,rain,6829,521,0.669,1,0,0,0,0,0
2025-11-15,1307,3504067,2681,927,0.71,0.032,0.968,15.5,8.2,0.0,cloudy,13167,289,0.519,5,0,0,0,1,0
2025-11-16,801,2596041,3241,526,0.656,0.093,0.907,15.3,4.7,20.3,rain,7645,294,0.412,1,1,0,0,1,0
2025-11-17,672,1858080,2765,428,0.637,0.041,0.959,17.0,9.2,0.0,sunny,10182,210,0.468,1,0,0,0,0,0
2025-11-18,588,1392384,2368,370,0.63,0.052,0.948,17.9,7.2,0.0,cloudy,7763,283,0.515,1,0,0,0,0,0
2025-11-19,741,1768026,2386,471,0.636,0.044,0.956,14.8,7.0,0.0,sunny,7331,263,0.524,1,0,0,0,0,0
2025-11-20,764,1809152,2368,491,0.642,0.041,0.959,14.7,5.4,0.0,cloudy,9593,185,0.45,1,0,1,0,0,0
2025-11-21,527,1387064,2632,315,0.598,0.063,0.937,15.7,4.9,19.1,rain,7012,425,0.431,1,0,0,0,0,0
2025-11-22,1090,2804570,2573,700,0.642,0.069,0.931,14.7,4.7,0.0,cloudy,17120,603,0.51,1,0,0,0,1,0
2025-11-23,1210,3213760,2656,803,0.664,0.048,0.952,16.3,5.5,0.0,cloudy,15741,283,0.522,1,0,0,1,1,0
2025-11-24,729,2004750,2750,447,0.614,0.053,0.947,11.3,6.8,12.9,rain,9970,376,0.355,1,0,0,1,0,1
2025-11-25,832,2141568,2574,550,0.661,0.051,0.949,13.3,4.8,0.0,cloudy,10713,269,0.787,5,0,0,0,0,1
2025-11-26,778,2013464,2588,493,0.634,0.067,0.933,13.2,3.0,0.0,sunny,9558,282,0.497,1,0,0,0,0,1
2025-11-27,553,1418445,2565,332,0.601,0.029,0.971,10.8,5.5,47.8,rain,5673,306,0.477,1,0,0,0,0,0
2025-11-28,908,2202808,2426,527,0.58,0.054,0.946,12.7,5.5,0.0,cloudy,12127,725,0.422,1,0,0,0,0,0
2025-11-29,1709,4723676,2764,1118,0.654,0.043,0.957,12.6,4.9,0.0,sunny,18532,510,0.784,1,0,1,0,1,1
2025-11-30,1285,3229205,2513,779,0.606,0.026,0.974,13.5,4.9,0.0,sunny,13505,270,0.657,1,0,0,0,1,1
2025-12-01,794,2117598,2667,493,0.621,0.046,0.954,15.3,3.3,8.4,rain,7090,278,0.495,1,0,0,0,0,0
2025-12-02,686,1664922,2427,413,0.602,0.068,0.932,13.2,2.1,0.0,cloudy,6659,244,0.652,1,0,0,0,0,0
2025-12-03,686,1673840,2440,452,0.658,0.043,0.957,11.8,2.1,0.0,cloudy,9703,234,0.609,1,0,0,0,0,0
2025-12-04,511,1208004,2364,330,0.646,0.058,0.942,13.2,0.8,59.2,rain,6210,513,0.385,1,0,1,0,0,0
2025-12-05,1070,2627920,2456,709,0.663,0.062,0.938,14.7,3.5,0.0,cloudy,12052,557,0.529,5,0,0,0,0,0
2025-12-06,1432,4099816,2863,837,0.585,0.08,0.92,11.5,2.9,0.0,cloudy,12772,388,0.564,1,1,1,0,1,0
2025-12-07,1458,3745602,2569,889,0.61,0.081,0.919,11.5,2.2,0.0,sunny,12537,327,0.62,1,1,0,0,1,0
2025-12-08,703,1737113,2471,448,0.637,0.033,0.967,13.6,-1.7,0.0,sunny,9429,172,0.582,1,0,0,0,0,0
2025-12-09,487,1186819,2437,305,0.626,0.043,0.957,12.3,0.7,35.0,rain,5612,247,0.346,1,0,0,0,0,0
2025-12-10,609,1630293,2677,410,0.673,0.059,0.941,13.5,4.2,12.9,rain,7332,329,0.386,10,0,0,0,0,0
2025-12-11,788,2011764,2553,494,0.626,0.051,0.949,12.4,1.4,0.0,cloudy,10707,349,0.709,1,0,0,0,0,0
2025-12-12,1041,2510892,2412,669,0.643,0.054,0.946,13.3,2.8,0.0,cloudy,15324,452,0.57,1,0,0,0,0,0
2025-12-13,1459,3742335,2565,903,0.619,0.051,0.949,10.6,0.1,0.0,sunny,15676,430,0.62,1,0,0,0,1,0
2025-12-14,1077,2793738,2594,682,0.634,0.072,0.928,12.0,4.2,0.0,cloudy,16178,473,0.593,1,0,0,0,1,0
2025-12-15,890,2461740,2766,570,0.64,0.046,0.954,11.6,1.7,0.0,sunny,9329,217,0.717,5,0,0,0,0,0
2025-12-16,546,1308762,2397,380,0.697,0.066,0.934,10.0,2.3,10.8,rain,5988,195,0.409,1,0,0,0,0,0
2025-12-17,598,1441180,2410,366,0.611,0.051,0.949,9.4,5.2,7.8,rain,7682,251,0.622,1,0,0,0,0,0
2025-12-18,776,1830584,2359,486,0.626,0.067,0.933,12.6,3.9,0.0,sunny,8578,373,0.607,1,0,0,0,0,0
2025-12-19,1030,2384450,2315,656,0.637,0.038,0.962,11.0,1.1,0.0,sunny,12191,387,0.571,1,0,0,0,0,0
2025-12-20,1200,3198000,2665,729,0.608,0.052,0.948,9.9,0.5,0.0,cloudy,14316,400,0.494,1,0,0,0,1,0
2025-12-21,1614,4769370,2955,1001,0.62,0.076,0.924,11.2,0.8,0.0,cloudy,11494,452,0.581,1,1,0,0,1,0
2025-12-22,914,2431240,2660,567,0.62,0.051,0.949,12.9,2.0,0.0,sunny,12178,291,0.788,1,0,0,0,0,0
2025-12-23,654,1720020,2630,388,0.593,0.062,0.938,7.7,1.0,0.0,cloudy,8326,274,0.525,1,0,0,0,0,0
2025-12-24,754,2111200,2800,477,0.633,0.054,0.946,8.8,0.5,4.0,rain,8094,366,0.764,1,0,0,0,0,1
2025-12-25,882,2262330,2565,547,0.621,0.062,0.938,9.6,3.2,0.0,cloudy,12007,462,0.427,5,0,0,0,0,1
2025-12-26,1265,3120755,2467,851,0.673,0.043,0.957,13.1,0.7,0.0,cloudy,12852,629,0.627,1,0,1,0,0,1
2025-12-27,1362,3725070,2735,877,0.644,0.072,0.928,11.3,4.3,0.0,cloudy,16820,391,0.481,1,1,0,0,1,0
2025-12-28,866,2352056,2716,554,0.639,0.05,0.95,11.9,0.9,7.7,rain,10815,178,0.56,1,0,0,0,1,0
2025-12-29,746,1876190,2515,424,0.568,0.05,0.95,9.0,3.4,3.2,rain,9205,282,0.755,1,0,0,0,0,1
2025-12-30,816,2106096,2581,487,0.596,0.048,0.952,9.0,1.2,0.0,cloudy,10072,315,0.473,1,0,0,0,0,1
